"","ID","Fuel_Type","Station_Na","Street_Add","Intersecti","City","State","ZIP","Status_Cod","Groups_Wit","Expected_D","Access_Day","Cards_Acce","NG_Fill_Ty","NG_PSI","Latitude","Longitude","Date_Last","Updated_At","Owner_Type","Federal_Ag","Federal__1","Open_Date","NG_Vehicle","ID_2"
"310",67023,"CNG","OnCue Express #115","3201 S Kelly Ave","NA","Edmond","OK",73013,"E","Public - Credit card at all times","NA","24 hours daily","M V FuelMan Voyager Wright_Exp","Q",3600,35.626543,-97.496058,2017-12-05,"2017-12-05 16:29:35 UTC","P","NA","NA","NA","HD","310"
"311",67073,"CNG","Sparq - Tulsa","13003 E Admiral Pl","Intersection of NE Admiral Pl and N 129th E Ave.","Tulsa","OK",74116,"P","PLANNED - not yet accessible (Public - Credit card at all times)","2018-01-15","24 hours daily","A D M V FuelMan GasCard Voyager Wright_Exp","Q",3600,36.160661,-95.829968,2017-12-05,"2017-12-05 16:41:28 UTC","P","NA","NA","NA","HD","311"
"312",67170,"CNG","Ontario CNG - 76 - Alternative Fueling Station","1850 E Holt Blvd","NA","Ontario","CA",91761,"E","Public - Credit card at all times","NA","24 hours daily","A D M V FuelMan Proprietor Voyager Wright_Exp","Q",3600,34.0631702,-117.6114312,2017-12-05,"2017-12-05 16:32:57 UTC","P","NA","NA","NA","HD","312"
"313",67197,"CNG","Clean Energy - Lake Havasu City Pilot #211","14750 S Highway 95","LCNG station","Lake Havasu City","AZ",86404,"E","Public - Credit card at all times","NA","24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card","A D M V CleanEnergy Comdata EFS FuelMan Speedway Tchek TCH Voyager Wright_Exp","Q",0,34.7284138,-114.3172115,2017-08-02,"2017-08-02 19:03:31 UTC","P","NA","NA","NA","HD","313"
"314",67198,"CNG","Clean Energy - Pilot Travel Center #524","4510 Kansas Ave","LCNG station; Behind a Pilot Travel Center that's west of the I-635 flyover.","Kansas City","KS",66106,"E","Public - Credit card at all times","NA","24 hours daily; call 866-809-4869 for Clean Energy card","A D M V CleanEnergy FuelMan Voyager Wright_Exp Comdata EFS Speedway Tchek TCH","Q",3600,39.091195,-94.682103,2017-03-03,"2017-03-03 19:48:49 UTC","P","NA","NA","NA","HD","314"
"315",67845,"CNG","Sparq - Watonga","320 S Clarence Nash Blvd","NA","Watonga","OK",73772,"E","Public - Credit card at all times","NA","24 hours daily","M V FuelMan GasCard Voyager Wright_Exp","Q",3600,35.840772,-98.419278,2017-12-05,"2017-12-05 16:35:34 UTC","P","NA","NA","NA","HD","315"
"316",67979,"CNG","Sparq - Eaton","250 E Collins St","NA","Eaton","CO",80615,"E","Public - Credit card at all times","NA","24 hours daily","A D M V FuelMan GasCard Voyager Wright_Exp","Q",3600,40.524528,-104.709098,2017-12-05,"2017-12-05 16:37:35 UTC","P","NA","NA","NA","HD","316"
"317",67981,"CNG","Sparq - Baton Rouge Airport","8420 Veterans Memorial Blvd","NA","Baton Rouge","LA",70807,"P","PLANNED - not yet accessible (Public - Credit card at all times)","2018-09-15","24 hours daily","A D M V FuelMan GasCard Voyager Wright_Exp","Q",3600,30.52562,-91.160978,2017-12-05,"2017-12-05 16:37:46 UTC","P","NA","NA","NA","HD","317"
"318",67982,"CNG","Sparq - Rifle","23899 Highway 6","NA","Rifle","CO",81650,"P","PLANNED - not yet accessible (Public - Credit card at all times)","2018-04-15","24 hours daily","A D M V FuelMan GasCard Voyager Wright_Exp","Q",3600,39.528809,-107.815183,2017-12-05,"2017-12-05 16:39:34 UTC","P","NA","NA","NA","HD","318"
"319",68443,"CNG","GAIN Clean Fuel - Centerville","350 W Frontage Rd","At the intersection of I-45 and Highway 7.","Centerville","TX",75833,"E","Public - Credit card at all times","NA","24 hours daily","A D M V FuelMan GasCard Voyager Wright_Exp","Q",3600,31.258922,-95.989751,2017-08-02,"2017-08-02 18:57:55 UTC","P","NA","NA","NA","HD","319"
"320",68444,"CNG","CNG Energy LLC","1269 E Tucker Rd","NA","Liberal","KS",67901,"E","Public - Credit card at all times","NA","24 hours daily","A D M V Voyager Wright_Exp","Q",3600,37.069631,-100.905444,2017-10-03,"2017-10-03 16:26:32 UTC","P","NA","NA","NA","HD","320"
"321",68600,"CNG","Nat G CNG Solutions","8526 Vidor Ave","NA","San Antonio","TX",78216,"E","Public - Credit card at all times","NA","24 hours daily","A D M V FuelMan Voyager","Q",3600,29.516825,-98.471535,2017-08-02,"2017-08-02 18:58:12 UTC","P","NA","NA","NA","HD","321"
"322",68611,"CNG","GAIN Clean Fuel - Inglewood","11144 S La Cienega Blvd","NA","Inglewood","CA",90304,"E","Public - Credit card at all times","NA","24 hours daily; Also accepts company proprietary card","A D M V Voyager Wright_Exp","Q",3600,33.9334333,-118.369947,2017-04-06,"2017-04-06 14:30:53 UTC","P","NA","NA","NA","HD","322"
"323",69025,"CNG","Allied Clean Fuels Plaza","231 Devlin Rd","NA","Napa","CA",94558,"E","Public - Card key at all times","NA","24 hours daily; contact station to arrange card key","A M V Cash Comdata CFN EFS FleetOne FuelMan PacificPride Tchek TCH Voyager Wright_Exp","Q",0,38.2356194,-122.2655026,2017-07-06,"2017-07-06 17:25:14 UTC","P","NA","NA","NA","HD","323"
"324",69155,"CNG","OnCue Express #117","7400 S Sooner Rd","NE Corner of I-240 & Sooner Rd","Oklahoma City","OK",73135,"E","Public - Credit card at all times","NA","24 hours daily","M V FuelMan Voyager Wright_Exp","Q",3600,35.3933505,-97.4235856,2017-11-02,"2017-11-02 17:35:26 UTC","P","NA","NA","NA","HD","324"
"325",69156,"CNG","OnCue Express #118","411 SW 4th","NW Corner of I-35 & 4th St","Moore","OK",73160,"E","Public - Credit card at all times","NA","24 hours daily","M V FuelMan Voyager Wright_Exp","Q",3600,35.3348016,-97.4912888,2017-11-02,"2017-11-02 17:29:12 UTC","P","NA","NA","NA","HD","325"
"326",69157,"CNG","OnCue Express #120","4100 E 15th St","West side of I-35 off 15th St","Edmond","OK",73034,"E","Public - Credit card at all times","NA","24 hours daily","M V FuelMan Voyager Wright_Exp","Q",3600,35.638195,-97.42509,2017-11-02,"2017-11-02 17:29:43 UTC","P","NA","NA","NA","HD","326"
"327",69158,"CNG","OnCue Express #122","1000 N Czech Hall Rd","NA","Yukon","OK",73099,"E","Public - Credit card at all times","NA","24 hours daily","M V FuelMan Voyager Wright_Exp","Q",3600,35.47719824,-97.74192799,2017-11-02,"2017-11-02 17:32:30 UTC","P","NA","NA","NA","HD","327"
"328",69160,"CNG","Lompoc Unified School District","596 E Central Ave","NA","Lompoc","CA",93436,"E","Public - Credit card at all times","NA","24 hours daily","M V Voyager Wright_Exp","Q",0,34.6607326,-120.4517504,2017-05-04,"2017-05-04 13:18:15 UTC","P","NA","NA","NA","HD","328"
"329",69702,"CNG","Trillium CNG - Glenwood Shell","23 Mel Ray Rd","Natural gas dispenser is located at the Glenwood Food and Fuel Shell West Mart","Glenwood Springs","CO",81601,"E","Public - Credit card at all times","NA","24 hours daily","A D M V FuelMan Trillium Voyager","Q",3600,39.5618837,-107.3613715,2017-07-06,"2017-07-06 17:25:09 UTC","P","NA","NA","NA","HD","329"
"330",69824,"CNG","EVO CNG - San Antonio","9695 W Weichold Rd","NA","Converse","TX",78109,"E","Public - Credit card at all times","NA","24 hours daily","A D M V FuelMan Voyager Wright_Exp Comdata EFS Tchek TCH","Q",3600,29.466857,-98.295033,2017-04-06,"2017-04-06 14:31:23 UTC","P","NA","NA","NA","HD","330"
"331",71065,"CNG","American Fueling Systems","7530 E Orem Dr","NA","Houston","TX",77075,"E","Public - Credit card at all times","NA","24 hours daily","A D M V Voyager Wright_Exp Comdata EFS FleetOne","Q",3600,29.6285758,-95.2928837,2017-04-06,"2017-04-06 14:34:05 UTC","P","NA","NA","NA","HD","331"
"332",71821,"CNG","CNG Energy Partners","16250 S I-35","NA","Dilley","TX",78017,"P","PLANNED - not yet accessible (Public - Credit card at all times)","2017-10-15","24 hours daily","A D M V Voyager Wright_Exp","Q",3600,28.6820883,-99.1814596,2017-08-02,"2017-12-01 18:47:39 UTC","P","NA","NA","NA","HD","332"
"333",72094,"CNG","City of Monterey Park CNG Station","751 S Alhambra Ave","NA","Monterey Park","CA",91755,"E","Public - Credit card at all times","NA","7am-5pm, 8pm-11pm M-F; 9:30am-5pm, 7:30pm-11pm Sat; 7am-11pm Sun. Station is not available from 5pm-7:30pm or 8pm Mon-Sat for city bus fueling.","M V Voyager","Q",3600,34.0531964,-118.1168965,2017-05-04,"2017-05-04 13:16:28 UTC","LG","NA","NA","NA","HD","333"
"334",72100,"CNG","Jiffy Trip","1745 S Grand Ave","NA","Cherokee","OK",73728,"E","Public","NA","24 hours daily","A D M V Cash Checks Comdata FleetOne FuelMan Voyager Wright_Exp","Q",3600,36.7399086,-98.3601441,2017-10-03,"2017-10-03 16:23:40 UTC","P","NA","NA","NA","HD","334"
"335",73150,"CNG","Capital CNG","3302 N Highway 99","3/4 of a mile north of the intersection of Highway 9 and Highway 99","Seminole","OK",74868,"T","TEMPORARILY UNAVAILABLE (Public - Credit card at all times)","NA","24 hours daily","A D M V FuelMan Wright_Exp Comdata","Q",3600,35.25655,-96.671004,2017-06-02,"2017-06-02 16:58:32 UTC","P","NA","NA","NA","HD","335"
"336",73696,"CNG","OnCue Express #119","2837 NW 36th St","NW 36th St & N May Ave","Oklahoma City","OK",73112,"E","Public - Credit card at all times","NA","24 hours daily","M V FuelMan Voyager Wright_Exp","Q",3600,35.5080618,-97.5648323,2017-11-02,"2017-11-02 17:25:40 UTC","P","NA","NA","NA","HD","336"
"337",75289,"CNG","American Honda Motor Co","1919 Torrance Blvd","At intersection of Torrance Boulevard and Van Ness.","Torrance","CA",90501,"P","PLANNED - not yet accessible (Public)","2017-04-15","24 hours daily","NA","Q",3600,33.8379877,-118.3148645,2017-01-11,"2017-09-29 19:25:15 UTC","P","NA","NA","NA","HD","337"
"338",75638,"CNG","OnCue Express #126","300 S Council Rd","NE corner of I-40 and Council Rd","Oklahoma City","OK",73128,"E","Public - Credit card at all times","NA","24 hours daily","M V FuelMan Proprietor Voyager Wright_Exp","Q",3600,35.4631579,-97.6540979,2017-11-02,"2017-11-02 17:37:44 UTC","P","NA","NA","NA","HD","338"
"339",75776,"CNG","SoCalGas - Murrieta","41376 Guava St","Take I-15 towards San Diego, take exit 64 for Murrietta Hot Springs Rd., turn right onto Murrieta Hopt Springs Rd., turn left onto Jefferson Ave., turn left onto Guava Street.","Murrieta","CA",92562,"E","Public - Credit card at all times","NA","24 hours daily","A D M V Voyager Wright_Exp","Q",3600,33.5460703,-117.191929,2017-05-04,"2017-05-04 13:15:55 UTC","T","NA","NA","NA","HD","339"
"340",75900,"CNG","Love's Travel Stop #604","2700 E Highway 33","I-35, Exit 157","Guthrie","OK",73044,"E","Public","NA","24 hours daily","Cash Checks A D M V FuelMan GasCard Voyager Wright_Exp","Q",3600,35.878241,-97.392456,2017-06-02,"2017-06-02 16:14:19 UTC","P","NA","NA","NA","HD","340"
"341",75921,"CNG","American Natural Gas","10405 E 40th Ave","NA","Denver","CO",80239,"E","Public - Credit card at all times","NA","24 hours daily","M V FuelMan GasCard Voyager Wright_Exp Comdata EFS Tchek TCH","Q",3600,39.7729261,-104.8653876,2017-01-11,"2017-10-25 19:36:12 UTC","P","NA","NA","NA","HD","341"
"342",77205,"CNG","Dinuba Transit Center","1092 County Route J40","NA","Dinuba","CA",93618,"E","Public - Card key at all times","NA","24 hours daily; contact 559-591-5924 to arrange fuel card","NA","Q",3600,36.5311181,-119.382897,2017-06-02,"2017-06-02 16:09:51 UTC","LG","NA","NA","NA","HD","342"
"343",77335,"CNG","Clean Energy - Salt Lake City","991 W 2100 S","LCNG station","Salt Lake City","UT",84119,"P","PLANNED - not yet accessible (Public - Credit card at all times)","2018-06-15","24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card","A D M V CleanEnergy Comdata EFS FleetOne FuelMan Speedway Tchek TCH Voyager Wright_Exp","Q",0,40.7253589,-111.9246664,2017-11-02,"2017-11-02 17:36:55 UTC","P","NA","NA","NA","HD","343"
"344",77564,"CNG","Blue Energy Fuels - Sharrock Trucking","331 Rodeo Rd","NA","Broken Bow","OK",74728,"E","Public - Credit card at all times","NA","8am-5pm M-F","M V Comdata EFS Tchek TCH Voyager Wright_Exp","Q",3600,34.027774,-94.756969,2017-12-05,"2017-12-05 16:39:59 UTC","P","NA","NA","NA","HD","344"
"345",78148,"CNG","Go Sparq - Lawton","2098 SW 6th St","NA","Lawton","OK",73501,"E","Public - Card key at all times","NA","24 hours daily; contact station to arrange fuel card","A D M V EFS FuelMan GasCard Tchek Voyager Wright_Exp","Q",3600,34.584172,-98.396813,2017-09-06,"2017-09-06 15:22:59 UTC","P","NA","NA","NA","HD","345"
"346",78255,"CNG","Sparq - El Reno","1515 S Rock Island Ave","Co-located at the Oklahoma Environmental Management Authority offices, along Highway 81","El Reno","OK",73036,"E","Public - Credit card at all times","NA","24 hours daily","A D M V FuelMan GasCard Voyager Wright_Exp","Q",3600,35.514933,-97.948691,2017-12-05,"2017-12-05 16:39:22 UTC","P","NA","NA","NA","HD","346"
"347",78773,"CNG","GAIN Clean Fuel - Laredo","15668 N US Highway 83","Near the intersection of I-35 and Highway 83","Laredo","TX",78045,"E","Public - Credit card at all times","NA","24 hours daily","A D M V Comdata GasCard Proprietor Voyager Wright_Exp","Q",3600,27.769509,-99.444093,2017-08-02,"2017-08-02 18:58:19 UTC","P","NA","NA","NA","HD","347"
"348",79261,"CNG","Trillium CNG","925 Patton Rd","NA","Rosenberg","TX",77471,"E","Public - Credit card at all times","NA","24 hours daily","A D M V Voyager Wright_Exp Comdata EFS Tchek TCH Trillium","Q",3600,29.562904,-95.8889838,2016-11-02,"2017-10-16 21:06:21 UTC","P","NA","NA","NA","HD","348"
"349",79262,"CNG","Trillium CNG","4102 E Loop 1604 N","NA","San Antonio","TX",78233,"E","Public - Credit card at all times","NA","24 hours daily","A D M V Comdata EFS Tchek TCH Trillium Voyager Wright_Exp","Q",3600,29.600812,-98.412294,2016-11-02,"2017-12-20 14:01:13 UTC","P","NA","NA","NA","HD","349"
"350",79955,"CNG","OneStop Fueling","1800 W 181st St S","NA","Mounds","OK",74047,"E","Public - Credit card at all times","NA","24 hours daily","A D M V Comdata EFS Voyager Wright_Exp","Q",3600,35.9010915,-96.013734,2017-10-03,"2017-10-03 16:24:29 UTC","P","NA","NA","NA","HD","350"
"351",81564,"CNG","Love's Trillium CNG - Gunnison Valley Rural Transportation Authority","201 E Tomichi Ave","U.S. Highway 50","Gunnison","CO",81230,"E","Public","NA","24 hours daily","A D M V FuelMan Trillium Voyager Wright_Exp","Q",3600,38.544388,-106.925311,2017-03-03,"2017-12-12 19:56:12 UTC","P","NA","NA","NA","HD","351"
"352",81766,"CNG","ampCNG - US Foods","1529 N Turnersville Rd","NA","Buda","TX",78610,"P","PLANNED - not yet accessible (Public - Credit card at all times)","2018-02-15","24 hours daily","A D M V Comdata EFS FuelMan Voyager Wright_Exp","Q",3600,30.0945353,-97.8111037,2017-12-05,"2017-12-05 16:32:39 UTC","P","NA","NA","NA","HD","352"
"353",82690,"CNG","Central Valley Transportation Center","20346 E Huntsman Ave","NA","Reedley","CA",93654,"E","Public - Credit card at all times","NA","24 hours daily","M V","B",3600,36.582318,-119.42154,2017-06-02,"2017-06-02 16:55:09 UTC","P","NA","NA","NA","HD","353"
"354",85854,"CNG","American Natural Gas","14512 Aliso Dr","NA","Fontana","CA",92337,"E","Public - Credit card at all times","NA","24 hours daily","Debit D M V Comdata Proprietor Voyager Wright_Exp","Q",3600,34.060156,-117.488244,2017-09-06,"2017-09-06 15:29:36 UTC","P","NA","NA","NA","HD","354"
"355",85912,"CNG","Almeda Fuels","12317 Almeda Rd","NA","Houston","TX",77045,"E","Public - Credit card at all times","NA","24 hours daily","A Debit D M V FuelMan","B",3600,29.628793,-95.413549,2017-08-02,"2017-08-02 19:09:40 UTC","P","NA","NA","NA","HD","355"
"356",86108,"CNG","City of Corpus Christi Gas Department","5253 Ayers St","NA","Corpus Christi","TX",78415,"E","Public - Card key at all times","NA","24 hours daily; contact Corpus Christi Gas Department for card key","Proprietor","Q",3600,27.731356,-97.429914,2017-08-02,"2017-08-02 18:59:26 UTC","LG","NA","NA","NA","HD","356"
"357",87827,"CNG","OneStop Fueling - Kaw Southwind Express","11200 State Highway 11","NA","Kaw City","OK",74641,"P","PLANNED - not yet accessible (Public - Credit card at all times)","2017-11-15","24 hours daily","A D M V Comdata EFS Voyager Wright_Exp","Q",3600,36.7660052,-96.8845456,2017-10-03,"2017-10-03 16:36:23 UTC","P","NA","NA","NA","HD","357"
"358",87828,"CNG","OneStop Fueling - Utility Tri-State Inc","15335 E Admiral Pl","NA","Tulsa","OK",74116,"P","PLANNED - not yet accessible (Public - Credit card at all times)","2017-11-15","24 hours daily","A D M V Comdata EFS Voyager Wright_Exp","Q",3600,36.160649,-95.804764,2017-10-03,"2017-10-03 16:33:17 UTC","P","NA","NA","NA","HD","358"
"359",88383,"CNG","Mid-Kansas CNG","636 Thompson St","NA","Kingman","KS",67068,"E","Public - Card key at all times","NA","24 hours daily","A D M V Comdata CFN FleetOne GasCard Voyager Wright_Exp","Q",3600,37.648413,-98.094697,2017-12-05,"2017-12-05 16:27:31 UTC","P","NA","NA","NA","HD","359"
"360",89323,"CNG","Fullerton Joint Union High School District","1050 S Leslie St","Imperial Hwy and Leslie St, between Harbor Blvd and Euclid St","La Habra","CA",90631,"E","Public - Credit card at all times","NA","24 hours daily","Debit D M V Comdata Voyager Wright_Exp","Q",3600,33.919116,-117.94003,NA,"2017-12-18 18:01:55 UTC","LG","NA","NA","NA","HD","360"
